state,region,facility,ward,role_qualifier,item_label,delivery,required,source_row,raw_type,flags
VIC,MARYBOROUGH DISTRICT HEALTH SERVICE,MARYBOROUGH DISTRICT HEALTH SERVICE,,,IPC,individual,True,406,√,
VIC,MARYBOROUGH DISTRICT HEALTH SERVICE,MARYBOROUGH DISTRICT HEALTH SERVICE,,,OVA,individual,True,407,√,
VIC,MARYBOROUGH DISTRICT HEALTH SERVICE,MARYBOROUGH DISTRICT HEALTH SERVICE,,,MM,individual,True,408,√,
VIC,MILDURA,MILDURA,,,3 x COVID Doses,individual,True,415,√,
VIC,MILDURA,MILDURA,,,Annual Flu,individual,True,416,√,
VIC,MILDURA,MILDURA,,,Phone Number,individual,True,417,√,
VIC,MILDURA,MILDURA,,,Email,individual,True,418,√,
VIC,MILDURA,MILDURA,,,Photo ID,individual,True,419,√,
VIC,MILDURA,MILDURA,,,"CRC within last 2 years - only send details to facility (Provider, Reference Number, Issue Date)",individual,True,420,√,
VIC,MILDURA,MILDURA,,,VIC WWCC Application Number - must finalise within 5 days of arrival to VIC (instructions saved in VIC > 01 Working with Children Check),individual,True,421,√,
VIC,MILDURA,MILDURA,,Maternity Only,FSEP (Level 2 or above),individual,True,423,√,
VIC,MILDURA,MILDURA,,Maternity Only,Obstetric Emergencies,individual,True,424,√,
VIC,MILDURA,MILDURA,,Maternity Only,Neonatal Resus,individual,True,425,√,
VIC,MILDURA,MILDURA,,,BLS,individual,True,427,√,
VIC,MILDURA,MILDURA,,,MH,individual,True,428,√,
VIC,MILDURA,MILDURA,,,HH,individual,True,429,√,
VIC,MILDURA,MILDURA,,,Fire,individual,True,430,√,
VIC,MILDURA,MILDURA,,,IPC,individual,True,431,√,
VIC,MILDURA,MILDURA,,,OVA,individual,True,432,√,
VIC,MILDURA,MILDURA,,,MM,individual,True,433,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,"CRC within last two years - only send details to facility (Provider, Reference Number, Issue Date)",individual,True,440,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,VIC WWCC Application Number - must finalise within 5 days of arrival to VIC (instructions saved in VIC > 01 Working with Children Check),individual,True,441,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,Photo ID,individual,True,442,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,3 x COVID Doses,individual,True,443,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,Maternity Only,FSEP (Level 2 or above),individual,True,445,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,Maternity Only,Obstetric Emergencies,individual,True,446,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,Maternity Only,Neonatal Resus,individual,True,447,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,BLS,individual,True,449,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,MH,individual,True,450,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,HH,individual,True,451,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,Fire,individual,True,452,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,IPC,individual,True,453,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,OVA,individual,True,454,√,
VIC,NORTHEAST HEALTH WANGARATTA,NORTHEAST HEALTH WANGARATTA,,,MM,individual,True,455,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,"CRC within last 2 years - only send details to facility (Provider, Reference Number, Issue Date)",individual,True,462,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,3 x COVID Doses,individual,True,464,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,Annual Flu,individual,True,465,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,Hep B,individual,True,466,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,MMR,individual,True,467,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,dTpa and Varicella,individual,True,468,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,Photo ID,individual,True,469,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,VIC WWCC Application Number - must finalise within 5 days of arrival to VIC (instructions saved in VIC > 01 Working with Children Check),individual,True,470,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,BLS,individual,True,471,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,MH,individual,True,472,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,Fit Test,individual,True,473,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,ALS (T&P both annually),individual,True,475,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,Triage,individual,True,476,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,BLS,individual,True,478,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,MH,individual,True,479,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,HH,individual,True,480,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,Fire,individual,True,481,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,IPC,individual,True,482,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,OVA,individual,True,483,√,
VIC,ORBOST REGIONAL HEALTH,ORBOST REGIONAL HEALTH,,,MM,individual,True,484,√,
VIC,OMEO,OMEO,,,NDIS Receipt,individual,True,490,√,
VIC,OMEO,OMEO,,,Photo ID,individual,True,491,√,
VIC,OMEO,OMEO,,,VIC WWCC Application Number - must finalise within 5 days of arrival to VIC (instructions saved in VIC > 01 Working with Children Check),individual,True,492,√,
VIC,OMEO,OMEO,,,BLS,individual,True,494,√,
VIC,OMEO,OMEO,,,MH,individual,True,495,√,
VIC,OMEO,OMEO,,,HH,individual,True,496,√,
VIC,OMEO,OMEO,,,Fire,individual,True,497,√,
VIC,OMEO,OMEO,,,IPC,individual,True,498,√,
VIC,OMEO,OMEO,,,OVA,individual,True,499,√,
VIC,OMEO,OMEO,,,MM,individual,True,500,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Agency & Contractors Orientation (to be provided to nurse),individual,True,508,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Agency & Contractors Orientation Acknowledgement,individual,True,509,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Pre-Employment Medical Form,individual,True,510,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Privacy,individual,True,511,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Confidentiality & Security Agreement,individual,True,512,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Stat Dec,individual,True,513,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,AHPRA 2026,individual,True,514,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Email,individual,True,515,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Phone number,individual,True,516,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Photo ID,individual,True,517,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,CRC within the last 12 months,individual,True,518,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,3 x COVID Doses,individual,True,520,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Annual Flu,individual,True,521,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Hep B (Serology),individual,True,522,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,MMR (Serology),individual,True,523,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,dTpa and Varicella (Serology),individual,True,524,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,Theatre Only,Hep A and HIV Serology,individual,True,525,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,Maternity Only,FSEP (Level 2 or above),individual,True,527,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,Maternity Only,Obstetric Emergencies,individual,True,528,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,Maternity Only,Neonatal Resus,individual,True,529,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,VIC WWCC Application Number - must finalise within 5 days of arrival to VIC (instructions saved in VIC > 01 Working with Children Check),individual,True,530,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,Aged Care/Nursing Pool Only,NDIS Receipt,individual,True,531,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,BLS,individual,True,533,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,MH,individual,True,534,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,HH,individual,True,535,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,Fire,individual,True,536,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,IPC,individual,True,537,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,OVA,individual,True,538,√,
VIC,PORTLAND DISTRICT HEALTH,PORTLAND DISTRICT HEALTH,,,MM,individual,True,539,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,CRC within last 2 years,individual,True,545,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,AHPRA,individual,True,546,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,Annual Flu,individual,True,547,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,3 x COVID Doses,individual,True,548,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,Photo ID,individual,True,549,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,VIC WWCC Application Number - must finalise within 5 days of arrival to VIC (instructions saved in VIC > 01 Working with Children Check),individual,True,550,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,BLS,individual,True,552,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,MH,individual,True,553,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,HH,individual,True,554,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,Fire,individual,True,555,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,IPC,individual,True,556,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,OVA,individual,True,557,√,
VIC,PRINCES COURT AGED CARE,PRINCES COURT AGED CARE,,,MM,individual,True,558,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,AHPRA Certificate,individual,True,567,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,CRC within last 2 years,individual,True,568,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,3 x COVID Doses,individual,True,569,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,Photo ID,individual,True,570,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,BLS,individual,True,572,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,MH,individual,True,573,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,HH,individual,True,574,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,Fire,individual,True,575,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,IPC,individual,True,576,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,OVA,individual,True,577,√,
VIC,ROBINVALE DISTRICT HEALTH SERVICE,,,,MM,individual,True,578,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,AHPRA Certificate,individual,True,586,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,VIC WWCC Application Number - must finalise within 5 days of arrival to VIC (instructions saved in VIC > 01 Working with Children Check),individual,True,587,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,VPD Form,individual,True,588,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,Hep B,individual,True,590,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,Varicella,individual,True,591,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,MMR,individual,True,592,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,Pertussis,individual,True,593,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,"TB (QuantiFERON, Mantoux or BCG)",individual,True,594,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,2024 Flu,individual,True,595,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,COVID (3 Doses),individual,True,596,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,"Australian Phone Number (if they are coming direct from NZ, advise facility that they don't have an Australian number and this will be provided before they commence)",individual,True,597,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,Photo ID,individual,True,598,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,CRC within last 2 years,individual,True,599,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,Aged Care Only,NDIS Receipt,individual,True,600,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,Maternity Only,FSEP (Level 2 or above),individual,True,602,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,Maternity Only,Obstetric Emergencies,individual,True,603,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,Maternity Only,Neonatal Resus,individual,True,604,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,BLS,individual,True,606,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,MH,individual,True,607,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,HH,individual,True,608,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,Fire,individual,True,609,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,IPC,individual,True,610,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,OVA,individual,True,611,√,
VIC,SWAN HILL HEALTH DISTRICT,SWAN HILL HEALTH DISTRICT,,,MM,individual,True,612,√,
WA,,,,,CV,zip,True,5,√,
WA,,,,,AHPRA,zip,True,6,√,
WA,,,,,Certified CRC from the last 12 months,zip,True,7,√,
WA,,,,,NW64 Form - Pre-Engagement Integrity Check Consent Form,zip,True,8,√,
WA,,,,,Neonatal Resus (T&P) (1 year),zip,True,10,√,
WA,,,,,OFSEP (1 year),zip,True,11,√,
WA,,,,,Paediatrics Specific - PARROT - https://360.articulate.com/review/content/96cbd20b-4285-4bcd-97b2-6e558650b92c/review,zip,True,12,√,
WA,,,,,Mental Health Specific - WA Mental Health Act Module - https://mha2014.elearn.net.au/,zip,True,13,√,
WA,,,,,Child Health Specific - Child Health Post Grad,zip,True,14,√,
WA,,,,,Neonatal RN Specific - Neonatal Resus (T&P) (1 Year),zip,True,15,√,
WA,,,,,Immuniser Specific - Immunisation Certificate,zip,True,16,√,
WA,,,,,Certified WA WWCC,zip,True,18,√,
WA,,,,,MRSA Results - Nose and Throat (N/A if the nurse has worked in WA for >12 months),zip,True,19,√,
WA,,,,,If working casually - Statements of Service for all casual roles (N/A if nurse is clearly top level and hasn't worked casually within the last 2 years),zip,True,20,√,
WA,ALL SITES,ALL SITES,,,Hep B (Serology),individual,True,26,√,
WA,ALL SITES,ALL SITES,,,MMR (Serology),individual,True,27,√,
WA,ALL SITES,ALL SITES,,,Varicella (Serology),individual,True,28,√,
WA,ALL SITES,ALL SITES,,,Pertussis or dTpa and TB QuantiFERON Gold,individual,True,29,√,
WA,ALL SITES,ALL SITES,,,Flu - required for all aged care/MPS roles,individual,True,30,√,
WA,ALL SITES,ALL SITES,,,"Hep A doses or serology - required in Kimberley and Pilbara regions (Derby, Broome, Fitzroy Crossing, Halls Creek, Kununurra, Wyndham, Port Hedland/Hedland Health Campus, Karratha, Onslow, Exmouth, Roebourne, Newman, Tom Price)",individual,True,31,√,
WA,ALL SITES,ALL SITES,,,BLS (P),individual,True,32,√,
WA,ALL SITES,ALL SITES,,,MH (P),individual,True,33,√,
WA,ALL SITES,ALL SITES,,,WACHS PPE (P) (once off),individual,True,34,√,
WA,ALL SITES,ALL SITES,,,NPS MedicineWise (once off),individual,True,35,√,
WA,ALL SITES,ALL SITES,,,"Complete ""National Inpatient Medication Chart"" (Once Off - included in Medication Safety course on    Clinical Education)",individual,True,36,√,
WA,ALL SITES,ALL SITES,,,Orientation Checklist (required within week 1 of contract) - once off for each facility,individual,True,37,√,
WA,ALL SITES,ALL SITES,,,required for Kalarra House,individual,True,39,√,
WA,ALL SITES,ALL SITES,,,Carnarvon Aged Care only,individual,True,40,√,
WA,ALL SITES,ALL SITES,,,2x References within last 12 months,zip,True,46,√,
WA,ALL SITES,ALL SITES,,,Serology Dec,zip,True,47,√,
WA,ALL SITES,ALL SITES,,,ALS,zip,True,49,√,
WA,ALL SITES,ALL SITES,,,Triage,zip,True,50,√,
WA,ALL SITES,ALL SITES,,,PALS,zip,True,51,√,
WA,ALL SITES,ALL SITES,,,Midwives - FSEP (3 yearly),zip,True,52,√,
WA,ALL SITES,ALL SITES,,,Mental Health - WA MHA Module,zip,True,53,√,
WA,ALL SITES,ALL SITES,,,Child Health - Child Health Post Grad,zip,True,54,√,
WA,ALL SITES,ALL SITES,,,Immuniser  - Immunisation Certificate,zip,True,55,√,
WA,ALL SITES,ALL SITES,,,REC,zip,True,57,√,
WA,ALL SITES,ALL SITES,,,MEC,zip,True,58,√,
WA,ALL SITES,ALL SITES,,,Pharmaco,zip,True,59,√,
WA,ALL SITES,ALL SITES,,,Immunisation Certificate,zip,True,60,√,
WA,ALL SITES,ALL SITES,,,ALS,zip,True,61,√,
WA,ALL SITES,ALL SITES,,,Triage,zip,True,62,√,
WA,ALL SITES,ALL SITES,,,MRSA Swabs - Nose and Throat (N/A if nurse has worked in WA for +12 months),individual,True,71,√,
WA,ALL SITES,ALL SITES,,,2 x Mask Fit Test from the last 2 years - can accept a stat dec if nurse has lost their official evidence,individual,True,72,√,
WA,ALL SITES,ALL SITES,,,WA WWCC Receipt - must be clear copy of the top of the physical receipt including the nurse name and application number,individual,True,74,√,
WA,ALL SITES,ALL SITES,,,Certified WA WWCC - must include shortfall number and facility when sending to data integrity,individual,True,82,√,
WA,ALL SITES,ALL SITES,,,Must add    as employer on the WWCC provided by nurse (Not applicable to WWCCs sent to the office),individual,True,83,√,
WA,GERALDTON HOSPITAL,GERALDTON HOSPITAL,,,Syphilis Outbreak Training - https://ashm.org.au/education/syphilis-outbreak-training-website/,individual,True,90,√,
WA,GERALDTON HOSPITAL,GERALDTON HOSPITAL,,Triage ED RNs Only,WACHS Triage RPL,individual,True,91,√,
WA,MAWARNKARRA HEALTH SERVICE,MAWARNKARRA HEALTH SERVICE,,,COVID Vaccination Training,individual,True,98,√,
WA,SPINIFEX HEALTH SERVICE - PAUPIYALA TJARUTJA,SPINIFEX HEALTH SERVICE - PAUPIYALA TJARUTJA,,,WA Mandatory Reporting: https://elearning.health.wa.gov.au/elearning/MRCSA/#/lessons/VBMfNifZT5V9g61hKa5d4MML5PXvPCHy,individual,True,105,√,
WA,DERBY (OFF TENDER ONLY),DERBY (OFF TENDER ONLY),,,MRSA Results - Nose and Throat (N/A if the nurse has worked in WA for >12 months),individual,True,114,√,
WA,DERBY (OFF TENDER ONLY),DERBY (OFF TENDER ONLY),,,WA WWCC Receipt (must present to post office on first day),individual,True,115,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,CV with 2 x reference checks within the last 12 months,individual,True,132,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,Serology Declaration with Medical Declaration,individual,True,133,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,Working Rights (either Australian Passport/Birth Certificate or Australian Visa),individual,True,134,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,AHPRA,individual,True,135,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,MRSA Results - Nose and Throat (N/A if the nurse has worked in WA for >12 months),individual,True,136,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,WA WWCC Receipt (must present to post office prior to first shift),individual,True,137,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,CRC from the last 12 months,individual,True,138,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,BLS,individual,True,140,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,MH,individual,True,141,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,ANTT,individual,True,142,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,HH,individual,True,143,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,MR,individual,True,144,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,Email,individual,True,145,√,
WA,GREAT SOUTHERN REGION (OFF TENDER ONLY),,,,Phone Number,individual,True,146,√,
WA,HALLS CREEK & WYNDHAM (OFF TENDER ONLY),HALLS CREEK & WYNDHAM (OFF TENDER ONLY),,,"CRC - only send details to facility (Provider, Reference Number, Issue Date)",individual,True,153,√,
WA,HALLS CREEK & WYNDHAM (OFF TENDER ONLY),HALLS CREEK & WYNDHAM (OFF TENDER ONLY),,,MRSA Results - Nose and Throat (N/A if the nurse has worked in WA for >12 months),individual,True,154,√,
WA,HALLS CREEK & WYNDHAM (OFF TENDER ONLY),HALLS CREEK & WYNDHAM (OFF TENDER ONLY),,,WA WWCC Receipt (must present to post office on first day),individual,True,155,√,
WA,HALLS CREEK & WYNDHAM (OFF TENDER ONLY),HALLS CREEK & WYNDHAM (OFF TENDER ONLY),,,MR,individual,True,156,√,
WA,HALLS CREEK & WYNDHAM (OFF TENDER ONLY),HALLS CREEK & WYNDHAM (OFF TENDER ONLY),,ED Only,ALS,individual,True,158,√,
WA,HALLS CREEK & WYNDHAM (OFF TENDER ONLY),HALLS CREEK & WYNDHAM (OFF TENDER ONLY),,ED Only,Triage,individual,True,159,√,
WA,KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),,,Immunisation Certificate,individual,True,166,√,
WA,KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),,,MRSA Results - Nose and Throat (N/A if the nurse has worked in WA for >12 months),individual,True,167,√,
WA,KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),,,WA WWCC Receipt (must present to post office on first day),individual,True,168,√,
WA,KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),,,Syphilis Outbreak Training - https://ashm.org.au/lms/syphilis-outbreak-training-website/,individual,True,169,√,
WA,KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),KPHU (KIMBERLEY POPULATION HEALTH UNIT) COMMUNITY HEALTH (OFF TENDER ONLY),,,STIs and BBVs Training - https://ashm.org.au/lms/stis-and-bbvs-nursing-and-midwifery-module/,individual,True,170,√,
WA,MEEKATHARRA (OFF TENDER ONLY),MEEKATHARRA (OFF TENDER ONLY),,,"CRC - only send details to facility (Provider, Reference Number, Issue Date)",individual,True,176,√,
WA,MEEKATHARRA (OFF TENDER ONLY),MEEKATHARRA (OFF TENDER ONLY),,,MRSA Results - Nose and Throat (N/A if the nurse has worked in WA for >12 months),individual,True,177,√,
WA,MEEKATHARRA (OFF TENDER ONLY),MEEKATHARRA (OFF TENDER ONLY),,,WA WWCC Receipt (must present to post office on first day),individual,True,178,√,
WA,MEEKATHARRA (OFF TENDER ONLY),MEEKATHARRA (OFF TENDER ONLY),,,MR,individual,True,179,√,
WA,MEEKATHARRA (OFF TENDER ONLY),MEEKATHARRA (OFF TENDER ONLY),,,Hep B serology,individual,True,181,√,
WA,MEEKATHARRA (OFF TENDER ONLY),MEEKATHARRA (OFF TENDER ONLY),,,MMR serology,individual,True,182,√,
WA,MEEKATHARRA (OFF TENDER ONLY),MEEKATHARRA (OFF TENDER ONLY),,,Varicella serology,individual,True,183,√,
WA,MEEKATHARRA (OFF TENDER ONLY),MEEKATHARRA (OFF TENDER ONLY),,,dTpa,individual,True,184,√,
WA,PILBARA REGION (OFF TENDER ONLY),,,,AHPRA,individual,True,199,√,
WA,PILBARA REGION (OFF TENDER ONLY),,,,"CRC - only send details to facility (Provider, Reference Number, Issue Date)",individual,True,200,√,
WA,PILBARA REGION (OFF TENDER ONLY),,,,MRSA Results - Nose and Throat (N/A if the nurse has worked in WA for >12 months),individual,True,201,√,
WA,PILBARA REGION (OFF TENDER ONLY),,,,WA WWCC Receipt (must present to post office on first day),individual,True,202,√,
WA,PILBARA REGION (OFF TENDER ONLY),,,,MR,individual,True,203,√,
WA,PILBARA REGION (OFF TENDER ONLY),,,ED Only,ALS,individual,True,205,√,
WA,PILBARA REGION (OFF TENDER ONLY),,,ED Only,Triage,individual,True,206,√,
